"V1","V2","V3","V4","V5","V6","V7","V8"
-0.0833261379217098,1.23988947089652,-0.553485825422695,-0.236196928314626,0.192569370715645,0.519623410793898,-0.609422411225593,-0.53304031985283
-0.772081323428411,-1.95384025051791,0.364020626841285,1.75005796081361,-0.784190242169718,1.9244072838497,1.3004963825512,-0.661994016991485
-1.83086694243341,0.387599195030466,0.588202917713676,-0.26874279062034,0.337378792590136,0.785099907986062,0.723128094042564,-0.308646038112461
0.509024586618827,0.354332403219464,0.527328588711781,0.252191145990649,-0.0352370987991483,-0.0284777352922806,-0.137048261860363,1.81870077744485
0.0331620926492911,0.405702717463789,0.168962363248694,-0.530922819209611,-1.12335978980561,-0.0980723440699742,-1.01781514445706,0.952133865889885
-0.66728434300752,-1.37872245176237,-0.211353272897595,-1.71205441114188,-0.678687573284565,-0.568455356226118,0.998133933563287,0.771737723433137
1.88451661088123,1.63294962649577,-1.50654811929079,-0.622808561026648,1.75482357597931,-0.74220243917709,-1.87646402354592,-0.536915145640291
0.0867137975597359,1.91123305611682,0.375615226992027,1.95651967094468,0.174031022969651,-0.17862403554661,-0.742986957694991,-0.421702319950997
0.183036757070446,-0.712651789070706,0.407770446421267,1.29369692707663,-0.264017578616837,-0.398064347268184,-0.60528942231645,-0.168232126915671
-1.23953842043681,0.0581821010116558,0.3498436100539,1.70872713798735,0.876293996986068,1.90056447476039,0.0452987825570578,0.848657787536676
0.948108259891791,-0.403285775783425,-1.18413524183758,0.89583000884637,0.511602954222994,1.82205587135615,-0.397807887672761,-0.570741968353621
-1.09841882046434,-0.169667042671957,-0.223404526554044,-1.40314531722973,0.974944885884293,-0.915472992197585,0.270451042133266,0.6928601672794
-0.899941463251411,-0.308568691534197,-1.17405476098326,0.0614619507356732,-1.71680573758002,-2.58228519139397,0.809026948326303,-0.940630209339408
-0.357729423457025,1.06607644090519,-0.779503643578081,0.105060330075687,0.58805051928176,-0.737171912450684,0.229292434364605,-1.36390977230183
1.59980792911114,1.35431096497553,0.365651235017406,0.207007203986397,0.132599299874738,-0.550687763675854,-0.774768332498122,0.298206762300764
-0.378584370436089,-0.684826549731255,-1.80115597820115,1.15352995761858,0.692656902114,1.0928250579415,-1.34555982397869,2.10295891482735
0.540313346550429,1.23189367952682,0.39257148924924,-2.61812950563295,2.39957141570129,-0.406238150304526,-1.25489018180174,-0.74552321611368
-0.995453627293691,0.226026511386934,-1.79037031402962,-0.685955028092931,-0.0939729778831184,-0.870787130084782,-1.65991259644356,0.478918941335004
0.431161675461852,-0.413559084630661,-0.263713226629611,-0.367370134220804,-3.34233228225368,1.01534626389561,0.137167009503486,-1.51569818723853
1.22207275107884,0.0550232531006497,-0.364801671001285,0.307231115648693,-1.42237822588836,0.667426035642195,-1.78491716775435,-0.24656960400101
0.459597957973455,0.564490437843311,-1.57151177427377,0.207996546259312,0.209762254230299,-0.291446594811662,-1.34775465552943,-1.36718966297046
-0.0378316478076221,0.030920875851451,0.950322155928835,-2.76056627804488,2.03955832607776,-0.107125672189491,0.258690946161297,-1.32490261254424
0.898183302316199,2.56756289974295,-0.692061624617261,0.619987781606218,0.235757114538952,-0.63089283505587,1.88884958942144,0.967255557443749
-0.456286522687257,0.271264854854696,0.621271148,-0.275603992324302,-0.295025608738441,-0.264474282451516,-1.22645876232511,0.8518383170316
-0.36589883976354,-1.43707105323626,-0.118894462775658,0.304949638090217,1.0132490071383,0.844936226131877,-2.23917565402552,-2.2562084572957
-0.773936311397208,-0.51946170093227,0.936257396520555,-1.42415411288567,-2.41117149176656,-0.759646371181233,-1.99028951888688,1.56017184619298
0.318038827793191,-0.358891669981192,1.42868879688488,-1.35366326635362,-0.280271211301625,1.28675384535931,-1.12882278446396,-0.297529952146008
