"V1","V2","V3","V4","V5","V6","V7","V8"
0.835568172035023,0.855672400490503,1.06003423492052,0.84732831798785,0.351509502857309,-0.211400245264704,-0.276884393875126,0.327330034243727
-0.660521859045705,1.80176227162749,1.35096056599856,-1.28432033562367,-0.417014912106659,0.110480660667506,1.1689738243865,0.0692342450746657
1.56406949329184,1.40524081174873,-0.401555741178659,-0.951203283276817,-0.829843067289241,-1.01330325572013,-1.56107339269055,0.852466596301411
-1.62297593529155,-1.25079179413567,0.839986980187328,1.01151549368614,-0.908959842648201,-1.75208674100034,-1.38360217645381,-0.742288696724472
0.863896373478988,1.99910885447275,0.215439257728434,-0.106991612669397,0.0591917286263702,1.03629184016513,1.56831311530735,-0.606801884074616
-0.5116027734362,0.139278487592147,-0.637977201958245,1.58067688954012,-0.226758228584987,0.377744729547937,-0.118288568215968,0.256106703525077
-1.9173650254454,-0.386669103439724,0.552847982050689,2.70884536477196,-0.867678937564861,3.33754651602051,1.01414637115837,-0.45795593188282
-1.86581384861995,1.85563569044348,0.370350824990752,0.198800479198,0.0738547169440425,0.0602511603896404,-0.0119079441616371,0.613256480856161
0.245179063439689,0.42885538447628,-0.389023767532155,0.760569649919817,1.72961613762113,-0.212911092672172,0.991205878950014,-1.23275534657979
2.22353430190807,1.73079013958977,-0.460092848631245,0.113335188334946,1.74722878518228,0.802035383161922,2.56923666808261,-0.304470939141459
0.273376064144465,-0.0435236741393199,-0.26588619338727,-0.562871825842673,-0.735564456296227,-1.56080004409369,1.24268572525069,-1.88189396316274
1.13078479452828,-0.73108580813751,0.501441363321569,-0.717980765062782,-0.662839110550164,-0.824689850997573,-1.10339495090988,1.87516637519382
0.838669374060099,-1.96596407622063,-0.0523528269896142,1.07634568722594,0.0659526258335641,1.08203364851359,-0.440397404087769,0.287086379792489
-0.654615277878206,1.12686531518852,-1.35217134346927,0.729188701930514,-0.338562776453228,0.246735577606819,-0.807374877287526,0.193896423951721
0.953960978479396,-0.888084388434115,0.308578530105713,0.472008520170886,1.78915123998786,0.324912613098009,-0.784647240947739,-0.4070310224666
0.352951465489323,0.871359260391992,-0.366996403813651,0.888964554031627,0.494655767461099,0.112618400193666,0.940927404549141,-0.264876980026245
0.206599292649613,0.119893566616341,0.760815256528283,-1.13356486953053,0.56853967061225,-1.22403403353889,0.316559853012787,-1.7913604323943
1.00111323431025,0.472434944803404,-1.20877829147781,-1.09760333280958,0.570326379921746,-1.77630309735936,1.54108050218983,-0.0787805310283248
0.747451991640276,1.26663990982006,-1.90855673202378,0.155016187191699,-0.291954195461389,-1.66561348174696,1.00767081940723,-0.353582592486777
-0.626574836723139,-0.485316378946902,-0.497749386024871,0.54070797485713,0.833318816242793,0.749573921215128,-0.534776490352252,0.432258852851662
0.395223685936714,-0.461533586184343,-0.637044510630347,1.15080723331547,-1.37041879007347,-0.0434771673966936,0.465885688631804,-0.580929824964347
-0.892167954045577,-0.231758337278765,0.676231932030489,1.47704988933306,-0.0051713855327128,-0.0526345063890435,1.50864566074968,0.337020980990924
0.630818410091773,1.06035377243819,-1.869411030258,0.182187910542094,1.32862880820605,0.924223699518305,0.145468829218351,0.257616378281549
-0.432705183284567,-0.474785704501272,-1.06855248625586,-1.10108235737537,-1.79791803323129,1.19142595073308,-0.376193788536559,1.6694489737288
0.452138644218517,-0.175510280957714,-0.126005415934356,-1.20252726325904,-1.03797302710409,-1.36531693591582,-1.06569500958547,0.498524795026828
0.367999045196345,0.796324499089145,-0.736284418428665,-0.966708676495849,-1.11758219731845,0.482919747625956,0.963761127347182,0.974630250477863
-0.270387489661909,0.77874531585307,-0.191241809184488,1.39449126043296,0.731702727485019,1.61738527446566,1.23250512940515,0.588819849020613
0.465512617712979,0.796802566246094,-1.1983002633847,0.404360270712859,-0.0220457164026598,1.691203756696,-0.157152663251451,-0.72747297947463
0.574356225626969,0.0490515728363375,-0.824254618506077,1.49031586219406,-0.254490562060645,0.00444299500956791,0.433617215325735,-0.545950309590129
-0.230699990157411,0.762612934834823,-0.919532671174568,-0.680715286073036,0.734828501873559,0.928462973449892,0.646057592059885,-0.192195439293441
1.17224250830245,0.285993069636396,-1.7438683437219,-0.0522803800696862,-1.81572001840607,0.73148842958566,-0.997802188002602,-1.22905061268384
1.39270270673312,-0.632815038152827,0.383037424261768,0.636823632832134,0.926620849761675,1.76289586742399,1.59033655495518,1.02003217664734
-0.661991255709585,1.8043844808011,-0.541069423262346,0.35688325862053,-0.487674039852184,1.76030614121042,-1.44277038603807,-0.0668177109610336
-0.777369206725014,-1.86301097301425,-0.555941097834846,-1.17561605038368,0.375614246175027,-0.961587693582399,0.431652348401043,0.0611937027810044
0.51353857890878,0.845528381213056,1.10895853127751,-1.48605282360582,1.00496265435358,-0.787828047807385,0.565730331795061,0.247257427418023
-0.913312238041272,0.341667682894606,0.667743594836766,-2.44537238317247,-0.652728797187154,2.07705997497228,0.437244520663284,1.21589354244021
-0.449423805250301,0.0227776061434687,-0.693679036361983,0.65019931683817,1.71417138105852,0.445944688185021,0.108847793433161,-0.334484173013145
0.802932699103618,-0.611399988446644,0.879992804711981,0.597458845595852,-0.167384294002464,-0.417836255634504,0.0948855356853492,-1.00431319093764
-0.573476850981104,-0.260526772474753,-0.37897335718852,-0.00591553466537692,0.811424671484113,0.575140108389179,-0.747788217085053,0.593042457230796
-1.92812516784833,1.80567031464304,-0.431248632603711,2.03488045755017,-1.62390409235204,-0.352652412021808,-0.345109455201527,-1.09959561016764
0.664390833822148,-0.0969992670036506,0.166444699682016,0.276288979880555,-0.871903695301524,0.694733083075911,-0.184153875316027,-0.168174903285762
-1.60254022379425,-0.384486699785057,0.140519604666793,-0.496466209356325,-0.0894376619206181,-0.677971583690367,-2.36365211818991,0.0710681308745748
-1.35460025745385,-0.878362142505014,-0.107546272655053,1.17021622041948,0.946613565957998,0.589228198270151,0.303758905216343,-1.65691092125273
